"1,""24 de Diciembre"",NA,80821,43988,2"
"2,""24 de Diciembre"",-8.23180634978399e-11,80821,43989,3"
"3,""24 de Diciembre"",-6.72124173945777e-11,80821,43990,4"
"4,""24 de Diciembre"",0,80821,43991,5"
"5,""24 de Diciembre"",-5.20625146455082e-11,80821,43992,6"
"6,""24 de Diciembre"",-4.75263561196466e-11,80821,43993,7"
"7,""24 de Diciembre"",-4.4000855764517e-11,80821,43994,8"
"8,""24 de Diciembre"",-8.23180634978399e-11,80821,43995,9"
"9,""24 de Diciembre"",-3.88051072756449e-11,80821,43996,10"
"10,""24 de Diciembre"",-3.68137571514628e-11,80821,43997,11"
"11,""24 de Diciembre"",-1.05301620640477e-10,80821,43998,12"
"12,""24 de Diciembre"",0,80821,43999,13"
"13,""24 de Diciembre"",-6.4575601861024e-11,80821,44000,14"
"14,""24 de Diciembre"",-6.22266069782023e-11,80821,44001,15"
"15,""24 de Diciembre"",0,80821,44002,16"
"16,""24 de Diciembre"",-5.82076609134674e-11,80821,44003,17"
"17,""24 de Diciembre"",-5.6469725686203e-11,80821,44004,18"
"18,""24 de Diciembre"",0,80821,44005,19"
"19,""24 de Diciembre"",-5.34150129814077e-11,80821,44006,20"
"20,""24 de Diciembre"",-2.60312573227541e-11,80821,44007,21"
"21,""24 de Diciembre"",-5.08078118404356e-11,80821,44008,22"
"22,""24 de Diciembre"",-2.48198300082714e-11,80821,44009,23"
"23,""24 de Diciembre"",0,80821,44010,24"
"24,""24 de Diciembre"",-2.37631780598233e-11,80821,44011,25"
"25,""24 de Diciembre"",-9.31322574615479e-11,80821,44012,26"
"26,""24 de Diciembre"",-0.961689113706109,80821,44013,27"
"27,""24 de Diciembre"",-1.33440134052298,80821,44014,28"
"28,""24 de Diciembre"",-1.28586130640035,80821,44015,29"
"29,""24 de Diciembre"",-1.24072922222674,80821,44016,30"
"30,""24 de Diciembre"",-1.19865830665342,80821,44017,31"
"31,""24 de Diciembre"",-1.15934729063476,80821,44018,32"
"32,""24 de Diciembre"",-1.12253318730255,80821,44019,33"
"33,""24 de Diciembre"",-1.08798539785599,80821,44020,34"
"34,""24 de Diciembre"",-1.05550087402071,80821,44021,35"
"35,""24 de Diciembre"",-1.024900122499,80821,44022,36"
"36,""24 de Diciembre"",-0.996023885238182,80821,44023,37"
"37,""24 de Diciembre"",-0.968730365800027,80821,44024,38"
"38,""24 de Diciembre"",-0.942892899812078,80821,44025,39"
"39,""24 de Diciembre"",-0.918397988698637,80821,44026,40"
"40,""24 de Diciembre"",-0.895143632267261,80821,44027,41"
"41,""24 de Diciembre"",-0.873037908462162,80821,44028,42"
"42,""24 de Diciembre"",-0.8519977585672,80821,44029,43"
"43,""24 de Diciembre"",-0.831947943999203,80821,44030,44"
"44,""24 de Diciembre"",-0.812820147063508,80821,44031,45"
"45,""24 de Diciembre"",-0.794552193013494,80821,44032,46"
"46,""24 de Diciembre"",-0.777087374742194,80821,44033,47"
"47,""24 de Diciembre"",-0.76037386464823,80821,44034,48"
"48,""24 de Diciembre"",-0.744364200823182,80821,44035,49"
"49,""24 de Diciembre"",-0.729014836828648,80821,44036,50"
"50,""24 de Diciembre"",-0.714285746066564,80821,44037,51"
"51,""24 de Diciembre"",-0.700140073172206,80821,44038,52"
"52,""24 de Diciembre"",-0.686543826035843,80821,44039,53"
"53,""24 de Diciembre"",-0.673465603033796,80821,44040,54"
"54,""24 de Diciembre"",-0.660876350860306,80821,44041,55"
"55,""24 de Diciembre"",-0.648749149028464,80821,44042,56"
"56,""24 de Diciembre"",-0.637059017675316,80821,44043,57"
"57,""24 de Diciembre"",-0.625782745782982,80821,44044,58"
"58,""24 de Diciembre"",-0.614898737329529,80821,44045,59"
"59,""24 de Diciembre"",-0.604386873223498,80821,44046,60"
"60,""24 de Diciembre"",-0.594228387164628,80821,44047,61"
"61,""24 de Diciembre"",-0.584405753819023,80821,44048,62"
"62,""24 de Diciembre"",-0.574902587906698,80821,44049,63"
"63,""24 de Diciembre"",-0.565703552979016,80821,44050,64"
"64,""24 de Diciembre"",-0.556794278817544,80821,44051,65"
"65,""24 de Diciembre"",-0.548161286518417,80821,44052,66"
"66,""24 de Diciembre"",-0.539791920440696,80821,44053,67"
"67,""24 de Diciembre"",-0.531674286295979,80821,44054,68"
"68,""24 de Diciembre"",-0.523797194742272,80821,44055,69"
"69,""24 de Diciembre"",-0.516150109919498,80821,44056,70"
"70,""24 de Diciembre"",-0.508723102428844,80821,44057,71"
"71,""24 de Diciembre"",-0.501506806314581,80821,44058,72"
"72,""24 de Diciembre"",-0.494492379656465,80821,44059,73"
"73,""24 de Diciembre"",-0.487671468424007,80821,44060,74"
"74,""24 de Diciembre"",-0.481036173281924,80821,44061,75"
"75,""24 de Diciembre"",-0.474579019069417,80821,44062,76"
"76,""24 de Diciembre"",-0.468292926705313,80821,44063,77"
"77,""24 de Diciembre"",-0.462171187297086,80821,44064,78"
"78,""24 de Diciembre"",-0.456207438254625,80821,44065,79"
"79,""24 de Diciembre"",-0.450395641229989,80821,44066,80"
"80,""24 de Diciembre"",-0.444730061722316,80821,44067,81"
"81,""24 de Diciembre"",-0.439205250203074,80821,44068,82"
"82,""24 de Diciembre"",-0.433816024631068,80821,44069,83"
"83,""24 de Diciembre"",-0.42855745423923,80821,44070,84"
"84,""24 de Diciembre"",-0.423424844486611,80821,44071,85"
"85,""24 de Diciembre"",-0.418413723078973,80821,44072,86"
"86,""24 de Diciembre"",-0.413519826970547,80821,44073,87"
"87,""24 de Diciembre"",-0.408739090267485,80821,44074,88"
"88,""24 de Diciembre"",-0.404067632960908,80821,44075,89"
"89,""24 de Diciembre"",-0.39950175042389,80821,44076,90"
"90,""24 de Diciembre"",-0.395037903612639,80821,44077,91"
"91,""24 de Diciembre"",-0.390672709917402,80821,44078,92"
"92,""24 de Diciembre"",-0.38640293461336,80821,44079,93"
"93,""24 de Diciembre"",-0.382225482866134,80821,44080,94"
"94,""24 de Diciembre"",-0.378137392250354,80821,44081,95"
"95,""24 de Diciembre"",-0.37413582574328,80821,44082,96"
"96,""24 de Diciembre"",-0.370218065158673,80821,44083,97"
"97,""24 de Diciembre"",-0.366381504988946,80821,44084,98"
"98,""24 de Diciembre"",-0.36262364662631,80821,44085,99"
"99,""24 de Diciembre"",-0.358942092935955,80821,44086,100"
"100,""24 de Diciembre"",-0.355334543156508,80821,44087,101"
"101,""24 de Diciembre"",-0.351798788104974,80821,44088,102"
