59;24 de Diciembre;-0,604386873;80821;44046;60
60;24 de Diciembre;-0,594228387;80821;44047;61
61;24 de Diciembre;-0,584405754;80821;44048;62
62;24 de Diciembre;-0,574902588;80821;44049;63
63;24 de Diciembre;-0,565703553;80821;44050;64
64;24 de Diciembre;-0,556794279;80821;44051;65
65;24 de Diciembre;-0,548161287;80821;44052;66
66;24 de Diciembre;-0,53979192;80821;44053;67
67;24 de Diciembre;-0,531674286;80821;44054;68
68;24 de Diciembre;-0,523797195;80821;44055;69
69;24 de Diciembre;-0,51615011;80821;44056;70
70;24 de Diciembre;-0,508723102;80821;44057;71
71;24 de Diciembre;-0,501506806;80821;44058;72
72;24 de Diciembre;-0,49449238;80821;44059;73
73;24 de Diciembre;-0,487671468;80821;44060;74
74;24 de Diciembre;-0,481036173;80821;44061;75
75;24 de Diciembre;-0,474579019;80821;44062;76
76;24 de Diciembre;-0,468292927;80821;44063;77
77;24 de Diciembre;-0,462171187;80821;44064;78
78;24 de Diciembre;-0,456207438;80821;44065;79
79;24 de Diciembre;-0,450395641;80821;44066;80
80;24 de Diciembre;-0,444730062;80821;44067;81
81;24 de Diciembre;-0,43920525;80821;44068;82
82;24 de Diciembre;-0,433816025;80821;44069;83
83;24 de Diciembre;-0,428557454;80821;44070;84
84;24 de Diciembre;-0,423424844;80821;44071;85
85;24 de Diciembre;-0,418413723;80821;44072;86
86;24 de Diciembre;-0,413519827;80821;44073;87
87;24 de Diciembre;-0,40873909;80821;44074;88
88;24 de Diciembre;-0,404067633;80821;44075;89
89;24 de Diciembre;-0,39950175;80821;44076;90
90;24 de Diciembre;-0,395037904;80821;44077;91
91;24 de Diciembre;-0,39067271;80821;44078;92
92;24 de Diciembre;-0,386402935;80821;44079;93
93;24 de Diciembre;-0,382225483;80821;44080;94
94;24 de Diciembre;-0,378137392;80821;44081;95
95;24 de Diciembre;-0,374135826;80821;44082;96
96;24 de Diciembre;-0,370218065;80821;44083;97
97;24 de Diciembre;-0,366381505;80821;44084;98
98;24 de Diciembre;-0,362623647;80821;44085;99
99;24 de Diciembre;-0,358942093;80821;44086;100
100;24 de Diciembre;-0,355334543;80821;44087;101
101;24 de Diciembre;-0,351798788;80821;44088;102
102;24 de Diciembre;-0,348332706;80821;44089;103
103;24 de Diciembre;-0,344934257;80821;44090;104
104;24 de Diciembre;-0,34160148;80821;44091;105
1;Achiote;NA;30202;43988;2
2;Achiote;0;30202;43989;3
3;Achiote;-5,25E-13;30202;43990;4
4;Achiote;0;30202;43991;5
5;Achiote;0;30202;43992;6
6;Achiote;-3,71E-13;30202;43993;7
7;Achiote;-3,44E-13;30202;43994;8
8;Achiote;-6,43E-13;30202;43995;9
9;Achiote;0;30202;43996;10
10;Achiote;0;30202;43997;11
11;Achiote;-2,74E-13;30202;43998;12
12;Achiote;-5,25E-13;30202;43999;13
13;Achiote;-5,04E-13;30202;44000;14
14;Achiote;0;30202;44001;15
15;Achiote;-2,35E-13;30202;44002;16
16;Achiote;0;30202;44003;17
17;Achiote;-4,41E-13;30202;44004;18
18;Achiote;-8,57E-13;30202;44005;19
19;Achiote;-6,26E-13;30202;44006;20
20;Achiote;0;30202;44007;21
21;Achiote;0;30202;44008;22
22;Achiote;0;30202;44009;23
23;Achiote;-7,59E-13;30202;44010;24
24;Achiote;-1,86E-13;30202;44011;25
25;Achiote;-5,46E-13;30202;44012;26
26;Achiote;-0,038483891;30202;44013;27
27;Achiote;-0,037058562;30202;44014;28
28;Achiote;-0,035735042;30202;44015;29
29;Achiote;-0,034502799;30202;44016;30
30;Achiote;-0,033352706;30202;44017;31
31;Achiote;-0,032276812;30202;44018;32
32;Achiote;-0,031268162;30202;44019;33
33;Achiote;-0,030320642;30202;44020;34
34;Achiote;-0,029428858;30202;44021;35
35;Achiote;-0,028588033;30202;44022;36
36;Achiote;-0,027793921;30202;44023;37
37;Achiote;-0,027042734;30202;44024;38
38;Achiote;-0,026331083;30202;44025;39
39;Achiote;-0,025655927;30202;44026;40
40;Achiote;-0,025014529;30202;44027;41
41;Achiote;-0,024404419;30202;44028;42
42;Achiote;-0,023823361;30202;44029;43
43;Achiote;-0,02326933;30202;44030;44
44;Achiote;-0,031783745;30202;44031;45
45;Achiote;-0,037626927;30202;44032;46
46;Achiote;-0,03682842;30202;44033;47
47;Achiote;-0,036063055;30202;44034;48
48;Achiote;0,936714287;30202;44035;49
49;Achiote;0,938044847;30202;44036;50
50;Achiote;0,939321098;30202;44037;51
51;Achiote;2,495659163;30202;44038;52
52;Achiote;2,495659163;30202;44039;53
53;Achiote;2,495659163;30202;44040;54
54;Achiote;2,495659163;30202;44041;55
55;Achiote;2,495659163;30202;44042;56
56;Achiote;2,495659163;30202;44043;57
57;Achiote;2,495659163;30202;44044;58
58;Achiote;2,495659163;30202;44045;59
59;Achiote;2,495659163;30202;44046;60
60;Achiote;2,495659163;30202;44047;61
61;Achiote;2,495659163;30202;44048;62
62;Achiote;2,495659163;30202;44049;63
63;Achiote;2,495659163;30202;44050;64
64;Achiote;2,495659163;30202;44051;65
65;Achiote;2,495659163;30202;44052;66
66;Achiote;2,495659163;30202;44053;67
67;Achiote;2,495659163;30202;44054;68
68;Achiote;2,495659163;30202;44055;69
69;Achiote;2,495659163;30202;44056;70
70;Achiote;2,495659163;30202;44057;71
71;Achiote;2,495659163;30202;44058;72
72;Achiote;2,495659163;30202;44059;73
73;Achiote;2,495659163;30202;44060;74
74;Achiote;2,495659163;30202;44061;75
75;Achiote;2,495659163;30202;44062;76
76;Achiote;2,495659163;30202;44063;77
77;Achiote;2,495659163;30202;44064;78
78;Achiote;2,495659163;30202;44065;79
79;Achiote;2,495659163;30202;44066;80
80;Achiote;2,495659163;30202;44067;81
81;Achiote;2,495659163;30202;44068;82
82;Achiote;2,495659163;30202;44069;83
83;Achiote;2,495659163;30202;44070;84
84;Achiote;2,495659163;30202;44071;85
85;Achiote;2,495659163;30202;44072;86
86;Achiote;2,495659163;30202;44073;87
87;Achiote;2,495659163;30202;44074;88
88;Achiote;2,495659163;30202;44075;89
89;Achiote;2,495659163;30202;44076;90
90;Achiote;2,495659163;30202;44077;91
91;Achiote;2,495659163;30202;44078;92
92;Achiote;2,495659163;30202;44079;93
93;Achiote;2,495659163;30202;44080;94
94;Achiote;2,495659163;30202;44081;95
95;Achiote;2,495659163;30202;44082;96
96;Achiote;2,495659163;30202;44083;97
97;Achiote;2,495659163;30202;44084;98
98;Achiote;2,495659163;30202;44085;99
99;Achiote;2,495659163;30202;44086;100
100;Achiote;2,495659163;30202;44087;101
101;Achiote;2,495659163;30202;44088;102
102;Achiote;2,495659163;30202;44089;103
103;Achiote;2,495659163;30202;44090;104
104;Achiote;2,495659163;30202;44091;105
1;Agua Buena;NA;70313;43988;2
2;Agua Buena;-6,43E-13;70313;43989;3
3;Agua Buena;-5,25E-13;70313;43990;4
4;Agua Buena;0;70313;43991;5
5;Agua Buena;-4,07E-13;70313;43992;6
6;Agua Buena;-1,49E-12;70313;43993;7
7;Agua Buena;-6,88E-13;70313;43994;8
8;Agua Buena;-9,65E-13;70313;43995;9
9;Agua Buena;-3,03E-13;70313;43996;10
10;Agua Buena;0;70313;43997;11
11;Agua Buena;-5,48E-13;70313;43998;12
12;Agua Buena;-7,88E-13;70313;43999;13
13;Agua Buena;0;70313;44000;14
14;Agua Buena;0;70313;44001;15
15;Agua Buena;-7,04E-13;70313;44002;16
16;Agua Buena;-4,55E-13;70313;44003;17
17;Agua Buena;-8,82E-13;70313;44004;18
18;Agua Buena;-4,29E-13;70313;44005;19
19;Agua Buena;-1,25E-12;70313;44006;20
20;Agua Buena;-1,22E-12;70313;44007;21
21;Agua Buena;-5,95E-13;70313;44008;22
22;Agua Buena;-3,88E-13;70313;44009;23
23;Agua Buena;-9,48E-13;70313;44010;24
24;Agua Buena;-9,28E-13;70313;44011;25
25;Agua Buena;-7,28E-13;70313;44012;26
26;Agua Buena;-8,92E-13;70313;44013;27
27;Agua Buena;-5,25E-13;70313;44014;28
28;Agua Buena;-3,44E-13;70313;44015;29
29;Agua Buena;-8,44E-13;70313;44016;30
30;Agua Buena;-1,66E-13;70313;44017;31
31;Agua Buena;-4,90E-13;70313;44018;32
32;Agua Buena;-4,82E-13;70313;44019;33
33;Agua Buena;-4,75E-13;70313;44020;34
34;Agua Buena;0;70313;44021;35
35;Agua Buena;-6,15E-13;70313;44022;36
36;Agua Buena;-1,36E-12;70313;44023;37
37;Agua Buena;-1,50E-13;70313;44024;38
38;Agua Buena;-1,18E-12;70313;44025;39
39;Agua Buena;-1,31E-12;70313;44026;40
40;Agua Buena;-2,88E-13;70313;44027;41
41;Agua Buena;-1,28E-12;70313;44028;42
42;Agua Buena;-1,40E-12;70313;44029;43
43;Agua Buena;-9,71E-13;70313;44030;44
44;Agua Buena;-9,60E-13;70313;44031;45
45;Agua Buena;-1,49E-12;70313;44032;46
46;Agua Buena;-1,34E-12;70313;44033;47
47;Agua Buena;-6,63E-13;70313;44034;48
48;Agua Buena;-1,31E-13;70313;44035;49
49;Agua Buena;-1,17E-12;70313;44036;50
50;Agua Buena;-7,72E-13;70313;44037;51
51;Agua Buena;-1,27E-12;70313;44038;52
52;Agua Buena;-1,26E-13;70313;44039;53
53;Agua Buena;-8,75E-13;70313;44040;54
54;Agua Buena;-1,11E-12;70313;44041;55
55;Agua Buena;-4,91E-13;70313;44042;56
56;Agua Buena;-8,51E-13;70313;44043;57
57;Agua Buena;-1,20E-12;70313;44044;58
58;Agua Buena;-7,17E-13;70313;44045;59
59;Agua Buena;-1,66E-12;70313;44046;60
60;Agua Buena;-4,70E-13;70313;44047;61
61;Agua Buena;0;70313;44048;62
62;Agua Buena;-1,16E-12;70313;44049;63
63;Agua Buena;-1,15E-13;70313;44050;64
64;Agua Buena;-7,96E-13;70313;44051;65
65;Agua Buena;-9,02E-13;70313;44052;66
66;Agua Buena;-1,12E-12;70313;44053;67
67;Agua Buena;-8,89E-13;70313;44054;68
68;Agua Buena;-1,32E-12;70313;44055;69
69;Agua Buena;-7,66E-13;70313;44056;70
70;Agua Buena;-8,70E-13;70313;44057;71
71;Agua Buena;-8,63E-13;70313;44058;72
72;Agua Buena;-2,14E-13;70313;44059;73
73;Agua Buena;0;70313;44060;74
74;Agua Buena;-1,06E-13;70313;44061;75
75;Agua Buena;-1,05E-13;70313;44062;76
76;Agua Buena;-1,46E-12;70313;44063;77
77;Agua Buena;-1,35E-12;70313;44064;78
78;Agua Buena;-9,27E-13;70313;44065;79
79;Agua Buena;-1,23E-12;70313;44066;80
80;Agua Buena;-1,02E-13;70313;44067;81
81;Agua Buena;-8,08E-13;70313;44068;82
82;Agua Buena;-3,01E-13;70313;44069;83
83;Agua Buena;-2,00E-13;70313;44070;84
84;Agua Buena;-9,92E-14;70313;44071;85
85;Agua Buena;-1,28E-12;70313;44072;86
86;Agua Buena;-7,85E-13;70313;44073;87
87;Agua Buena;-9,75E-14;70313;44074;88
88;Agua Buena;-1,16E-12;70313;44075;89
89;Agua Buena;-1,35E-12;70313;44076;90
90;Agua Buena;-2,01E-12;70313;44077;91
91;Agua Buena;-1,14E-12;70313;44078;92
92;Agua Buena;-7,59E-13;70313;44079;93
93;Agua Buena;-3,77E-13;70313;44080;94
94;Agua Buena;-1,88E-13;70313;44081;95
95;Agua Buena;-1,03E-12;70313;44082;96
96;Agua Buena;-1,76E-12;70313;44083;97
97;Agua Buena;-4,62E-13;70313;44084;98
98;Agua Buena;-2,30E-12;70313;44085;99
99;Agua Buena;-1,01E-12;70313;44086;100
100;Agua Buena;-3,64E-13;70313;44087;101
101;Agua Buena;-1,63E-12;70313;44088;102
102;Agua Buena;-2,16E-12;70313;44089;103
103;Agua Buena;-1,34E-12;70313;44090;104
104;Agua Buena;-1,25E-12;70313;44091;105
1;Agua de Salud;NA;120502;43988;2
2;Agua de Salud;0;120502;43989;3
3;Agua de Salud;-3,15E-12;120502;43990;4
4;Agua de Salud;-9,09E-13;120502;43991;5
5;Agua de Salud;0;120502;43992;6
6;Agua de Salud;-1,49E-12;120502;43993;7
7;Agua de Salud;-1,38E-12;120502;43994;8
8;Agua de Salud;-1,93E-12;120502;43995;9
9;Agua de Salud;-1,21E-12;120502;43996;10
10;Agua de Salud;-1,15E-12;120502;43997;11
11;Agua de Salud;0;120502;43998;12
12;Agua de Salud;-5,25E-13;120502;43999;13
13;Agua de Salud;-5,04E-13;120502;44000;14
14;Agua de Salud;0;120502;44001;15
15;Agua de Salud;-4,70E-13;120502;44002;16
16;Agua de Salud;-1,36E-12;120502;44003;17
17;Agua de Salud;0;120502;44004;18
18;Agua de Salud;-2,14E-12;120502;44005;19
19;Agua de Salud;-4,17E-13;120502;44006;20
20;Agua de Salud;0;120502;44007;21
21;Agua de Salud;-1,59E-12;120502;44008;22
22;Agua de Salud;-7,76E-13;120502;44009;23
23;Agua de Salud;-1,52E-12;120502;44010;24
24;Agua de Salud;0;120502;44011;25
25;Agua de Salud;0;120502;44012;26
26;Agua de Salud;-2,14E-12;120502;44013;27
27;Agua de Salud;-2,45E-12;120502;44014;28
28;Agua de Salud;-3,44E-13;120502;44015;29
29;Agua de Salud;-1,35E-12;120502;44016;30
30;Agua de Salud;-1,99E-12;120502;44017;31
31;Agua de Salud;-9,80E-13;120502;44018;32
32;Agua de Salud;-1,29E-12;120502;44019;33
33;Agua de Salud;-1,27E-12;120502;44020;34
34;Agua de Salud;-2,18E-12;120502;44021;35
35;Agua de Salud;-1,54E-12;120502;44022;36
36;Agua de Salud;-2,43E-12;120502;44023;37
37;Agua de Salud;-1,79E-12;120502;44024;38
38;Agua de Salud;-2,07E-12;120502;44025;39
39;Agua de Salud;-1,75E-12;120502;44026;40
40;Agua de Salud;-1,73E-12;120502;44027;41
41;Agua de Salud;-2,56E-12;120502;44028;42
42;Agua de Salud;-2,25E-12;120502;44029;43
43;Agua de Salud;-8,32E-13;120502;44030;44
44;Agua de Salud;-2,74E-13;120502;44031;45
45;Agua de Salud;-1,36E-12;120502;44032;46
46;Agua de Salud;-1,34E-12;120502;44033;47
47;Agua de Salud;-7,96E-13;120502;44034;48
48;Agua de Salud;-2,63E-12;120502;44035;49
49;Agua de Salud;-2,08E-12;120502;44036;50
50;Agua de Salud;-5,14E-13;120502;44037;51
51;Agua de Salud;-5,09E-13;120502;44038;52
52;Agua de Salud;-1,51E-12;120502;44039;53
53;Agua de Salud;-9,99E-13;120502;44040;54
54;Agua de Salud;-2,97E-12;120502;44041;55
55;Agua de Salud;-2,45E-13;120502;44042;56
56;Agua de Salud;-1,22E-12;120502;44043;57
57;Agua de Salud;-3,13E-12;120502;44044;58
58;Agua de Salud;-9,55E-13;120502;44045;59
59;Agua de Salud;-9,47E-13;120502;44046;60
60;Agua de Salud;-2,35E-12;120502;44047;61
61;Agua de Salud;0;120502;44048;62
62;Agua de Salud;-6,93E-13;120502;44049;63
63;Agua de Salud;-4,58E-13;120502;44050;64
64;Agua de Salud;-1,82E-12;120502;44051;65
65;Agua de Salud;-1,80E-12;120502;44052;66
66;Agua de Salud;-1,12E-12;120502;44053;67
67;Agua de Salud;-2,22E-13;120502;44054;68
68;Agua de Salud;-2,87E-12;120502;44055;69
69;Agua de Salud;-3,72E-12;120502;44056;70
70;Agua de Salud;-4,35E-13;120502;44057;71
71;Agua de Salud;-1,73E-12;120502;44058;72
72;Agua de Salud;-2,14E-12;120502;44059;73
73;Agua de Salud;-6,39E-13;120502;44060;74
74;Agua de Salud;-1,27E-12;120502;44061;75
75;Agua de Salud;-1,26E-12;120502;44062;76
76;Agua de Salud;-1,67E-12;120502;44063;77
77;Agua de Salud;-8,29E-13;120502;44064;78
78;Agua de Salud;-6,18E-13;120502;44065;79
79;Agua de Salud;-6,14E-13;120502;44066;80
80;Agua de Salud;-3,66E-12;120502;44067;81
81;Agua de Salud;-4,04E-13;120502;44068;82
82;Agua de Salud;-2,41E-12;120502;44069;83
83;Agua de Salud;-3,99E-13;120502;44070;84
84;Agua de Salud;-1,19E-12;120502;44071;85
85;Agua de Salud;-1,18E-12;120502;44072;86
86;Agua de Salud;-1,37E-12;120502;44073;87
87;Agua de Salud;0;120502;44074;88
88;Agua de Salud;-1,75E-12;120502;44075;89
89;Agua de Salud;-2,70E-12;120502;44076;90
90;Agua de Salud;-1,92E-12;120502;44077;91
91;Agua de Salud;-3,81E-13;120502;44078;92
92;Agua de Salud;-7,59E-13;120502;44079;93
93;Agua de Salud;-1,13E-12;120502;44080;94
94;Agua de Salud;-3,75E-13;120502;44081;95
95;Agua de Salud;-1,49E-12;120502;44082;96
96;Agua de Salud;-1,67E-12;120502;44083;97
97;Agua de Salud;-3,32E-12;120502;44084;98
98;Agua de Salud;-2,02E-12;120502;44085;99
99;Agua de Salud;-7,31E-13;120502;44086;100
100;Agua de Salud;-4,00E-12;120502;44087;101
101;Agua de Salud;-2,17E-12;120502;44088;102
102;Agua de Salud;-1,44E-12;120502;44089;103
103;Agua de Salud;-1,08E-12;120502;44090;104
104;Agua de Salud;-1,78E-12;120502;44091;105
1;Agua Fría;NA;50313;43988;2
2;Agua Fría;0;50313;43989;3
3;Agua Fría;-2,10E-12;50313;43990;4
4;Agua Fría;0;50313;43991;5
5;Agua Fría;-1,63E-12;50313;43992;6
6;Agua Fría;-1,49E-12;50313;43993;7
7;Agua Fría;0;50313;43994;8
8;Agua Fría;-3,86E-12;50313;43995;9
9;Agua Fría;0;50313;43996;10
10;Agua Fría;-2,30E-12;50313;43997;11
11;Agua Fría;-1,10E-12;50313;43998;12
12;Agua Fría;-1,05E-12;50313;43999;13
13;Agua Fría;0;50313;44000;14
14;Agua Fría;0;50313;44001;15
15;Agua Fría;-9,39E-13;50313;44002;16
16;Agua Fría;0;50313;44003;17
17;Agua Fría;-1,76E-12;50313;44004;18
18;Agua Fría;-3,43E-12;50313;44005;19
19;Agua Fría;-8,35E-13;50313;44006;20
20;Agua Fría;-1,63E-12;50313;44007;21
21;Agua Fría;-2,38E-12;50313;44008;22
22;Agua Fría;-7,76E-13;50313;44009;23
23;Agua Fría;-1,52E-12;50313;44010;24
24;Agua Fría;-4,46E-12;50313;44011;25
25;Agua Fría;-7,28E-13;50313;44012;26
26;Agua Fría;-7,13E-13;50313;44013;27
27;Agua Fría;-0,222444815;50313;44014;28
28;Agua Fría;-0,214500358;50313;44015;29
29;Agua Fría;-0,207103794;50313;44016;30
30;Agua Fría;-0,200200334;50313;44017;31
31;Agua Fría;-0,193742259;50313;44018;32
32;Agua Fría;-0,261114418;50313;44019;33
33;Agua Fría;-0,253333701;50313;44020;34
34;Agua Fría;-0,246002858;50313;44021;35
35;Agua Fría;-0,239084002;50313;44022;36
36;Agua Fría;-0,232543383;50313;44023;37
37;Agua Fría;-0,226350833;50313;44024;38
38;Agua Fría;-0,22047931;50313;44025;39
39;Agua Fría;-0,214904499;50313;44026;40
40;Agua Fría;-0,209604476;50313;44027;41
41;Agua Fría;-0,456787146;50313;44028;42
42;Agua Fría;-0,446097933;50313;44029;43
43;Agua Fría;-0,43589714;50313;44030;44
44;Agua Fría;2,32567858;50313;44031;45
45;Agua Fría;2,341038192;50313;44032;46
46;Agua Fría;2,355715154;50313;44033;47
47;Agua Fría;2,369753988;50313;44034;48
48;Agua Fría;2,1273641;50313;44035;49
49;Agua Fría;0,885599055;50313;44036;50
50;Agua Fría;0,889080675;50313;44037;51
51;Agua Fría;4,490138968;50313;44038;52
52;Agua Fría;4,490138968;50313;44039;53
53;Agua Fría;4,490138968;50313;44040;54
54;Agua Fría;4,490138968;50313;44041;55
55;Agua Fría;4,490138968;50313;44042;56
56;Agua Fría;4,490138968;50313;44043;57
57;Agua Fría;4,490138968;50313;44044;58
58;Agua Fría;4,490138968;50313;44045;59
59;Agua Fría;4,490138968;50313;44046;60
60;Agua Fría;4,490138968;50313;44047;61
61;Agua Fría;4,490138968;50313;44048;62
62;Agua Fría;4,490138968;50313;44049;63
63;Agua Fría;4,490138968;50313;44050;64
64;Agua Fría;4,490138968;50313;44051;65
65;Agua Fría;4,490138968;50313;44052;66
66;Agua Fría;4,490138968;50313;44053;67
67;Agua Fría;4,490138968;50313;44054;68
68;Agua Fría;4,490138968;50313;44055;69
69;Agua Fría;4,490138968;50313;44056;70
70;Agua Fría;4,490138968;50313;44057;71
71;Agua Fría;4,490138968;50313;44058;72
72;Agua Fría;4,490138968;50313;44059;73
73;Agua Fría;4,490138968;50313;44060;74
74;Agua Fría;4,490138968;50313;44061;75
75;Agua Fría;4,490138968;50313;44062;76
76;Agua Fría;4,490138968;50313;44063;77
77;Agua Fría;4,490138968;50313;44064;78
78;Agua Fría;4,490138968;50313;44065;79
79;Agua Fría;4,490138968;50313;44066;80
80;Agua Fría;4,490138968;50313;44067;81
81;Agua Fría;4,490138968;50313;44068;82
82;Agua Fría;4,490138968;50313;44069;83
83;Agua Fría;4,490138968;50313;44070;84
84;Agua Fría;4,490138968;50313;44071;85
85;Agua Fría;4,490138968;50313;44072;86
86;Agua Fría;4,490138968;50313;44073;87
87;Agua Fría;4,490138968;50313;44074;88
88;Agua Fría;4,490138968;50313;44075;89
89;Agua Fría;4,490138968;50313;44076;90
90;Agua Fría;4,490138968;50313;44077;91
91;Agua Fría;4,490138968;50313;44078;92
92;Agua Fría;4,490138968;50313;44079;93
93;Agua Fría;4,490138968;50313;44080;94
94;Agua Fría;4,490138968;50313;44081;95
95;Agua Fría;4,490138968;50313;44082;96
96;Agua Fría;4,490138968;50313;44083;97
97;Agua Fría;4,490138968;50313;44084;98
98;Agua Fría;4,490138968;50313;44085;99
99;Agua Fría;4,490138968;50313;44086;100
100;Agua Fría;4,490138968;50313;44087;101
101;Agua Fría;4,490138968;50313;44088;102
102;Agua Fría;4,490138968;50313;44089;103
103;Agua Fría;4,490138968;50313;44090;104
104;Agua Fría;4,490138968;50313;44091;105
1;Aguadulce (Cabecera);NA;20101;43988;2
2;Aguadulce (Cabecera);-1,03E-11;20101;43989;3
3;Aguadulce (Cabecera);-8,40E-12;20101;43990;4
4;Aguadulce (Cabecera);0;20101;43991;5
5;Aguadulce (Cabecera);-6,51E-12;20101;43992;6
6;Aguadulce (Cabecera);-1,19E-11;20101;43993;7
7;Aguadulce (Cabecera);0;20101;43994;8
8;Aguadulce (Cabecera);-0,375058925;20101;43995;9
9;Aguadulce (Cabecera);-0,333385711;20101;43996;10
10;Aguadulce (Cabecera);-0,30004714;20101;43997;11
11;Aguadulce (Cabecera);-0,272770127;20101;43998;12
12;Aguadulce (Cabecera);-0,250039283;20101;43999;13
13;Aguadulce (Cabecera);-0,230805492;20101;44000;14
14;Aguadulce (Cabecera);-0,214319386;20101;44001;15
15;Aguadulce (Cabecera);-0,200031427;20101;44002;16
16;Aguadulce (Cabecera);-0,187529463;20101;44003;17
17;Aguadulce (Cabecera);-0,176498318;20101;44004;18
18;Aguadulce (Cabecera);-0,166692856;20101;44005;19
19;Aguadulce (Cabecera);-0,157919547;20101;44006;20
20;Aguadulce (Cabecera);-0,15002357;20101;44007;21
21;Aguadulce (Cabecera);-0,142879591;20101;44008;22
22;Aguadulce (Cabecera);-0,136385064;20101;44009;23
23;Aguadulce (Cabecera);0,966113261;20101;44010;24
24;Aguadulce (Cabecera);0,967595707;20101;44011;25
25;Aguadulce (Cabecera);0,968954616;20101;44012;26
26;Aguadulce (Cabecera);-1,376369603;20101;44013;27
27;Aguadulce (Cabecera);-2,215634101;20101;44014;28
28;Aguadulce (Cabecera);-2,216873949;20101;44015;29
29;Aguadulce (Cabecera);-2,215120168;20101;44016;30
30;Aguadulce (Cabecera);-2,210675777;20101;44017;31
31;Aguadulce (Cabecera);-2,209238487;20101;44018;32
32;Aguadulce (Cabecera);-2,207891973;20101;44019;33
33;Aguadulce (Cabecera);-2,206627899;20101;44020;34
34;Aguadulce (Cabecera);-2,205438918;20101;44021;35
35;Aguadulce (Cabecera);-2,204318533;20101;44022;36
36;Aguadulce (Cabecera);-2,203260972;20101;44023;37
37;Aguadulce (Cabecera);-2,202261097;20101;44024;38
38;Aguadulce (Cabecera);-2,201314313;20101;44025;39
39;Aguadulce (Cabecera);-2,2004165;20101;44026;40
40;Aguadulce (Cabecera);-2,199563955;20101;44027;41
41;Aguadulce (Cabecera);-2,198753338;20101;44028;42
42;Aguadulce (Cabecera);-2,197981631;20101;44029;43
43;Aguadulce (Cabecera);-2,197246098;20101;44030;44
44;Aguadulce (Cabecera);-2,196544253;20101;44031;45
45;Aguadulce (Cabecera);-2,195873834;20101;44032;46
46;Aguadulce (Cabecera);-2,195232777;20101;44033;47
47;Aguadulce (Cabecera);-2,194619194;20101;44034;48
48;Aguadulce (Cabecera);-2,194031355;20101;44035;49
49;Aguadulce (Cabecera);-2,193467674;20101;44036;50
50;Aguadulce (Cabecera);-2,192926692;20101;44037;51
