"1","Santiago",NA,"2020-05-25"
"2","Santiago",2.04699939473151,"2020-05-29"
"3","Santiago",1.98812214627551,"2020-06-01"
"4","Santiago",1.93582430088296,"2020-06-05"
"5","Santiago",1.94462312565903,"2020-06-08"
"6","Santiago",2.00995959496158,"2020-06-12"
"7","Santiago",2.02753336042218,"2020-06-15"
"8","Santiago",2.08950395587663,"2020-06-19"
"9","Santiago",2.101464492408,"2020-06-23"
"10","Santiago",2.09983679470908,"2020-06-28"
"11","Santiago",2.08721243144034,"2020-07-01"
"12","Santiago",2.07736927048482,"2020-07-05"
"13","Santiago",2.06912590814281,"2020-07-10"
"14","Santiago",2.06436274118057,"2020-07-13"
"15","Santiago",2.05743859742793,"2020-07-17"
"16","Santiago",2.05055634817329,"2020-07-20"
"17","Santiago",2.04254458114043,"2020-07-24"
"18","Santiago",2.03698843890028,"2020-07-27"
"19","Santiago",2.0317853786608,"2020-07-31"
"20","Santiago",2.02783376378628,"2020-08-03"
"21","Santiago",2.02436994696876,"2020-08-07"
"22","Santiago",2.02161222721625,"2020-08-10"
"23","Santiago",2.01955326234159,"2020-08-14"
"24","Santiago",2.01788439813831,"2020-08-17"
"25","Santiago",2.01606119951054,"2020-08-21"
"26","Santiago",2.01452323022311,"2020-08-24"
"27","Santiago",2.01363127462207,"2020-08-28"
"28","Santiago",2.01320221375972,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",2.04699939473151,"2020-05-29"
"3","Santiago",1.98812214627551,"2020-06-01"
"4","Santiago",1.93582430088296,"2020-06-05"
"5","Santiago",1.94462312565903,"2020-06-08"
"6","Santiago",2.00995959496158,"2020-06-12"
"7","Santiago",2.02753336042218,"2020-06-15"
"8","Santiago",2.08950395587663,"2020-06-19"
"9","Santiago",2.101464492408,"2020-06-23"
"10","Santiago",2.09983679470908,"2020-06-28"
"11","Santiago",2.08721243144034,"2020-07-01"
"12","Santiago",2.07736927048482,"2020-07-05"
"13","Santiago",2.06912590814281,"2020-07-10"
"14","Santiago",2.06436274118057,"2020-07-13"
"15","Santiago",2.05743859742793,"2020-07-17"
"16","Santiago",2.05055634817329,"2020-07-20"
"17","Santiago",2.04254458114043,"2020-07-24"
"18","Santiago",2.03698843890028,"2020-07-27"
"19","Santiago",2.0317853786608,"2020-07-31"
"20","Santiago",2.02783376378628,"2020-08-03"
"21","Santiago",2.02436994696876,"2020-08-07"
"22","Santiago",2.02161222721625,"2020-08-10"
"23","Santiago",2.01955326234159,"2020-08-14"
"24","Santiago",2.01788439813831,"2020-08-17"
"25","Santiago",2.01606119951054,"2020-08-21"
"26","Santiago",2.01452323022311,"2020-08-24"
"27","Santiago",2.01363127462207,"2020-08-28"
"28","Santiago",2.01320221375972,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",2.04699939473151,"2020-05-29"
"3","Santiago",1.98812214627551,"2020-06-01"
"4","Santiago",1.93582430088296,"2020-06-05"
"5","Santiago",1.94462312565903,"2020-06-08"
"6","Santiago",2.00995959496158,"2020-06-12"
"7","Santiago",2.02753336042218,"2020-06-15"
"8","Santiago",2.08950395587663,"2020-06-19"
"9","Santiago",2.101464492408,"2020-06-23"
"10","Santiago",2.09983679470908,"2020-06-28"
"11","Santiago",2.08721243144034,"2020-07-01"
"12","Santiago",2.07736927048482,"2020-07-05"
"13","Santiago",2.06912590814281,"2020-07-10"
"14","Santiago",2.06436274118057,"2020-07-13"
"15","Santiago",2.05743859742793,"2020-07-17"
"16","Santiago",2.05055634817329,"2020-07-20"
"17","Santiago",2.04254458114043,"2020-07-24"
"18","Santiago",2.03698843890028,"2020-07-27"
"19","Santiago",2.0317853786608,"2020-07-31"
"20","Santiago",2.02783376378628,"2020-08-03"
"21","Santiago",2.02436994696876,"2020-08-07"
"22","Santiago",2.02161222721625,"2020-08-10"
"23","Santiago",2.01955326234159,"2020-08-14"
"24","Santiago",2.01788439813831,"2020-08-17"
"25","Santiago",2.01606119951054,"2020-08-21"
"26","Santiago",2.01452323022311,"2020-08-24"
"27","Santiago",2.01363127462207,"2020-08-28"
"28","Santiago",2.01320221375972,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
"13","Santiago",2.07736927048416,"2020-07-10"
"14","Santiago",2.06912590814289,"2020-07-13"
"15","Santiago",2.06436274118061,"2020-07-17"
"16","Santiago",2.05743859742797,"2020-07-20"
"17","Santiago",2.0505563481731,"2020-07-24"
"18","Santiago",2.04254458114093,"2020-07-27"
"19","Santiago",2.03698843890032,"2020-07-31"
"20","Santiago",2.03178537866109,"2020-08-03"
"21","Santiago",2.02783376378623,"2020-08-07"
"22","Santiago",2.02436994696853,"2020-08-10"
"23","Santiago",2.02161222721631,"2020-08-14"
"24","Santiago",2.01955326234126,"2020-08-17"
"25","Santiago",2.01788439813806,"2020-08-21"
"26","Santiago",2.01606119951032,"2020-08-24"
"27","Santiago",2.01452323022306,"2020-08-28"
"28","Santiago",2.0136312746223,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
"13","Santiago",2.07736927048416,"2020-07-10"
"14","Santiago",2.06912590814289,"2020-07-13"
"15","Santiago",2.06436274118061,"2020-07-17"
"16","Santiago",2.05743859742797,"2020-07-20"
"17","Santiago",2.0505563481731,"2020-07-24"
"18","Santiago",2.04254458114093,"2020-07-27"
"19","Santiago",2.03698843890032,"2020-07-31"
"20","Santiago",2.03178537866109,"2020-08-03"
"21","Santiago",2.02783376378623,"2020-08-07"
"22","Santiago",2.02436994696853,"2020-08-10"
"23","Santiago",2.02161222721631,"2020-08-14"
"24","Santiago",2.01955326234126,"2020-08-17"
"25","Santiago",2.01788439813806,"2020-08-21"
"26","Santiago",2.01606119951032,"2020-08-24"
"27","Santiago",2.01452323022306,"2020-08-28"
"28","Santiago",2.0136312746223,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
"13","Santiago",2.07736927048416,"2020-07-10"
"14","Santiago",2.06912590814289,"2020-07-13"
"15","Santiago",2.06436274118061,"2020-07-17"
"16","Santiago",2.05743859742797,"2020-07-20"
"17","Santiago",2.0505563481731,"2020-07-24"
"18","Santiago",2.04254458114093,"2020-07-27"
"19","Santiago",2.03698843890032,"2020-07-31"
"20","Santiago",2.03178537866109,"2020-08-03"
"21","Santiago",2.02783376378623,"2020-08-07"
"22","Santiago",2.02436994696853,"2020-08-10"
"23","Santiago",2.02161222721631,"2020-08-14"
"24","Santiago",2.01955326234126,"2020-08-17"
"25","Santiago",2.01788439813806,"2020-08-21"
"26","Santiago",2.01606119951032,"2020-08-24"
"27","Santiago",2.01452323022306,"2020-08-28"
"28","Santiago",2.0136312746223,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
"13","Santiago",2.07736927048416,"2020-07-10"
"14","Santiago",2.06912590814289,"2020-07-13"
"15","Santiago",2.06436274118061,"2020-07-17"
"16","Santiago",2.05743859742797,"2020-07-20"
"17","Santiago",2.0505563481731,"2020-07-24"
"18","Santiago",2.04254458114093,"2020-07-27"
"19","Santiago",2.03698843890032,"2020-07-31"
"20","Santiago",2.03178537866109,"2020-08-03"
"21","Santiago",2.02783376378623,"2020-08-07"
"22","Santiago",2.02436994696853,"2020-08-10"
"23","Santiago",2.02161222721631,"2020-08-14"
"24","Santiago",2.01955326234126,"2020-08-17"
"25","Santiago",2.01788439813806,"2020-08-21"
"26","Santiago",2.01606119951032,"2020-08-24"
"27","Santiago",2.01452323022306,"2020-08-28"
"28","Santiago",2.0136312746223,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
"13","Santiago",2.07736927048416,"2020-07-10"
"14","Santiago",2.06912590814289,"2020-07-13"
"15","Santiago",2.06436274118061,"2020-07-17"
"16","Santiago",2.05743859742797,"2020-07-20"
"17","Santiago",2.0505563481731,"2020-07-24"
"18","Santiago",2.04254458114093,"2020-07-27"
"19","Santiago",2.03698843890032,"2020-07-31"
"20","Santiago",2.03178537866109,"2020-08-03"
"21","Santiago",2.02783376378623,"2020-08-07"
"22","Santiago",2.02436994696853,"2020-08-10"
"23","Santiago",2.02161222721631,"2020-08-14"
"24","Santiago",2.01955326234126,"2020-08-17"
"25","Santiago",2.01788439813806,"2020-08-21"
"26","Santiago",2.01606119951032,"2020-08-24"
"27","Santiago",2.01452323022306,"2020-08-28"
"28","Santiago",2.0136312746223,"2020-08-31"
"1","Santiago",NA,"2020-05-25"
"2","Santiago",NA,"2020-05-29"
"3","Santiago",2.04699939473288,"2020-06-01"
"4","Santiago",1.98812214627343,"2020-06-05"
"5","Santiago",1.93582430088146,"2020-06-08"
"6","Santiago",1.94462312565885,"2020-06-12"
"7","Santiago",2.0099595949607,"2020-06-15"
"8","Santiago",2.02753336042259,"2020-06-19"
"9","Santiago",2.08950395587686,"2020-06-23"
"10","Santiago",2.10146449240849,"2020-06-28"
"11","Santiago",2.09983679470912,"2020-07-01"
"12","Santiago",2.08721243144043,"2020-07-05"
